id,first_name,last_name,age,parent_1,parent_1 occupation,parent_1_education,parent_2,parent_2_education,parent_2_occupation,phone,household_income,number_siblings,other_household_members,mode_transport,attendance,days_membership,school_tardiness,after_school,after_school_external,primary_student_language,primary_household_language,at_risk,homeless,special_education,state_agencies_involved,reduced_lunch,suspensions,mcas,reading_levels,attended-preschool
99867973,Paulie,Ricciardi,7,Pearle,Sales,,Cale,associate,Construction,978-590-6190,$20000 to $24999,2,,car,180,180,0,,,spanish,english,,,,,,,NI,Partially_Meeting,
30921774,Natassia,Medeway,15,Rosalyn,Business,associate,Edan,none,Sales,978-983-6088,$150000 or more,4,,car,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,NI,Partially_Meeting,TRUE
79190167,Gerald,Betjeman,16,Ibby,,none,,,,978-831-1609,$50000 to $74999,1,,car,180,180,0,TRUE,Wood School,english,english,,TRUE,TRUE,,,,A,Not_Meeting,TRUE
79434290,Chanda,Segar,9,Carmela,Management,associate,Sherwynd,associate,Sales,978-036-7434,$150000 or more,2,4,car,180,180,0,,,,spanish,,,,,TRUE,,P,Partially_Meeting,
64972408,Cart,Kment,6,Philippine,Business,none,,,,978-012-0274,$25000 to $34999,1,0,car,180,180,0,,,spanish,english,,,,TRUE,,,,,
7846163,Noby,Liddiard,7,Janot,Construction,none,,,,978-964-7791,$75000 to $99999,1,,car,180,180,0,TRUE,Boys & Girls Club,english,english,,,,TRUE,TRUE,,A,Partially_Meeting,TRUE
2877680,Hillyer,Arnley,9,Georgeta,Office,associate,Dolph,none,Arts,978-665-5058,$35000 to $49999,1,1,bike,89,180,0,,,english,english,,,TRUE,,TRUE,,W,Not_Meeting,
62210712,Maximilian,Padbury,10,Torrie,Management,none,Kev,none,Other,978-316-1080,$100000 to $149999,3,,car,180,180,0,,,spanish,english,,,,,,,,Meeting,TRUE
7002068,Mitchel,Standbrooke,12,Sydelle,Office,none,Gilburt,associate,Sales,978-139-9564,$150000 or more,4,,car,180,180,0,,,,english,,TRUE,,,,,NI,Partially_Meeting,
14882376,Issy,Boxall,6,Stephana,Management,associate,Daryle,,Office,978-460-4294,$100000 to $149999,1,,car,180,180,0,,,english,english,,,,,,,,Meeting,
15105832,Ellswerth,Woolen,9,Marilee,Management,trade,Yves,none,Management,978-844-4076,$150000 or more,3,1,walk,180,180,0,,,english,english,,,,,,,PRG,Exceeding,
96317905,Beilul,Hallin,16,Danell,,none,Jose,,Sales,978-588-4735,$50000 to $74999,4,,car,180,180,0,TRUE,Discovery,english,spanish,TRUE,,,,,,A,Not_Meeting,
37979566,Ibrahim,Andrei,18,Genny,,none,Carlie,,Management,978-975-4872,$25000 to $34999,1,,car,180,180,0,,,spanish,english,TRUE,,,,,,NI,Not_Meeting,
43696734,Sherry,Wenban,8,Rosabel,Service,,,,,978-922-9390,$50000 to $74999,3,,car,180,180,0,TRUE,Discovery,english,english,,,,,,,P,Not_Meeting,
63168519,Muriel,Poyser,12,Debor,,none,,,,978-426-6847,$150000 or more,0,,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,
66147034,Miranda,Swepson,12,Andeee,,none,Lin,,Management,978-671-6873,$15000 to $19999,2,,walk,85,180,0,,,english,english,,,TRUE,,TRUE,,DNT,Partially_Meeting,TRUE
60408585,Filip,Delaney,14,Billi,Business,none,,,,978-093-7706,$25000 to $34999,3,,car,180,180,0,TRUE,YWCA,english,english,,,,,TRUE,,W,Partially_Meeting,
3432959,Ronnica,Nower,18,Joyce,Sales,associate,Farris,masters,Business,978-879-9783,$15000 to $19999,3,3,car,180,180,0,TRUE,Cedardale,english,english,,,,,TRUE,,P,Meeting,
86521605,Katee,Gotcher,6,Ashlie,Construction,none,Winfred,associate,Sales,978-846-3752,$100000 to $149999,1,,car,180,180,0,,,spanish,english,TRUE,,,,,,,Partially_Meeting,
53299135,Kiersten,Scates,16,Kris,Construction,associate,Hube,associate,Management,978-105-7513,$50000 to $74999,0,,car,35,180,0,,,english,english,,,TRUE,,,,PRG,Partially_Meeting,
83264232,Evy,Jacobsohn,16,Ilyse,Service,none,Tommie,none,Other,978-457-1492,$50000 to $74999,2,,car,180,180,0,TRUE,Boys & Girls Club,english,spanish,,,,,TRUE,,A,Not_Meeting,TRUE
23181915,Emmery,Broom,6,Doti,Office,associate,Tabbie,none,Business,978-614-6439,$25000 to $34999,2,,car,180,180,0,,,spanish,english,,,,,,,,Exceeding,
42348746,Savina,Parkyns,10,Em,Science,associate,,,,978-749-3040,$100000 to $149999,3,0,walk,180,180,0,,,,english,,,,,TRUE,,P,Meeting,
5407543,Beltran,Traice,14,Arlette,,associate,,,,978-769-4776,$100000 to $149999,2,,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,
41194428,Ashien,Shore,9,Toni,,none,,,,978-761-1769,$75000 to $99999,4,,car,180,180,0,,,english,english,,,,,,,P,Meeting,TRUE
34140910,Shelley,Petera,13,Nonna,,none,,,,978-828-8483,$20000 to $24999,1,,walk,180,180,0,,,english,english,,,,,TRUE,,PRG,Meeting,TRUE
97671334,Cristian,Guilford,13,Cordelia,,associate,Gardener,,,978-835-4839,$50000 to $74999,0,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,
6978496,Allyce,Donat,15,Lind,Science,none,Bogey,masters,,978-539-2024,$75000 to $99999,4,,car,180,180,0,,,spanish,english,,,TRUE,,TRUE,,A,Partially_Meeting,
5376400,Merry,Livingstone,17,Valene,Science,none,Porty,none,Arts,978-615-9888,$150000 or more,2,,car,35,180,0,TRUE,Discovery,english,english,,,,,,,NI,Partially_Meeting,TRUE
74796853,Benny,Kunze,17,Elayne,Other,none,Regen,masters,,978-837-6550,$35000 to $49999,4,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,
59808745,Gearard,Rooney,11,Marcela,Sales,associate,Rudy,none,Service,978-427-0413,$100000 to $149999,2,,car,180,180,0,,,spanish,english,TRUE,,,,,,PRG,Not_Meeting,
29169902,Tatiana,Wildber,17,Lorry,Maintenance,none,Richard,associate,,978-784-1540,$100000 to $149999,1,,car,180,180,0,,,spanish,english,,,,,,,NI,Not_Meeting,TRUE
15376337,Thorny,Catonnet,18,Calley,Sales,none,,,,978-983-9315,$75000 to $99999,1,,car,180,180,0,,,,english,,,,,,,W,Meeting,TRUE
70699118,Korrie,Chapleo,6,Emmeline,Other,none,Lisle,associate,Management,978-465-3584,$150000 or more,3,,car,180,180,1,,,english,english,,,TRUE,,,,,Not_Meeting,
44179004,Ashely,Conyers,5,Candi,Construction,trade,Abram,masters,Business,978-725-8927,$150000 or more,2,,walk,180,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,TRUE
13218061,Stephenie,Spiller,14,Mariquilla,,none,Bailie,,Sales,978-711-8620,$150000 or more,0,,car,180,180,0,,,english,english,,,TRUE,TRUE,,,P,Not_Meeting,
27886979,Jacquetta,Riply,16,Tasia,Office,associate,,,,978-302-3127,$75000 to $99999,4,2,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,
23836259,Ric,Vickress,5,Carlina,Business,associate,,,,978-746-8239,$10000 to $14999,1,,car,180,180,0,,,english,english,TRUE,,,,TRUE,,,Partially_Meeting,
53963326,Adrianne,Galbraith,9,Olwen,Service,associate,Bobby,associate,Business,978-823-7295,$35000 to $49999,0,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,TRUE
55775225,Matelda,Casado,15,Shena,Business,associate,Henrik,trade,Service,978-038-1635,$100000 to $149999,4,,car,180,180,0,,,spanish,english,,,,,,,W,,
93136572,Jase,Sisselot,15,Patti,,none,Meredeth,,Service,978-304-7441,$35000 to $49999,1,,car,180,180,0,,,,english,,,,,TRUE,,NI,Partially_Meeting,
32579989,Stephen,Bilham,8,Maure,Sales,associate,Emanuel,associate,Science,978-947-2655,$75000 to $99999,0,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Meeting,
95577520,Clint,Wilman,11,Krissy,Transportation,associate,,,,978-524-4677,$150000 or more,1,,car,180,180,0,TRUE,Discovery,spanish,english,,,,,,,NI,Partially_Meeting,TRUE
13772050,Konstantine,Seelbach,13,Evonne,Arts,associate,Hilarius,associate,Production,978-350-7003,$100000 to $149999,4,,walk,180,180,0,,,english,spanish,,,,,TRUE,,P,Not_Meeting,
21182883,Lorrin,Fremantle,15,Alexina,Other,none,,,,978-287-5568,$100000 to $149999,1,,bike,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,
10792300,Keir,Haseldine,14,Maisie,,associate,Arel,associate,Production,978-625-8602,$75000 to $99999,0,,walk,180,180,0,,,,english,,,,,,,A,Not_Meeting,
36947516,Inna,Lagden,13,Verna,Science,associate,Benoit,associate,Arts,978-156-1366,$15000 to $19999,2,0,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,TRUE
76814523,Katina,Borg-Bartolo,14,Hedvige,Business,associate,,,,978-477-3214,$50000 to $74999,1,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Not_Meeting,
17856190,Emmaline,Ackeroyd,7,Rosetta,Service,,Beck,associate,Other,978-880-6294,$35000 to $49999,4,0,car,175,180,0,,,english,english,,,,,TRUE,,P,Exceeding,
73635717,Renard,Roubottom,16,Gabey,,masters,Rollie,,Other,978-687-5695,$150000 or more,2,3,car,180,180,0,,,english,english,,,,,TRUE,,W,,
20655846,Goddard,Moston,10,Myrtle,Office,associate,,,,978-070-4446,$100000 to $149999,2,2,car,180,180,0,,,english,english,,,,,,,NI,Partially_Meeting,TRUE
44371748,Waiter,Gerraty,12,Karlee,Service,associate,Derek,bachelor's,,978-016-0963,$20000 to $24999,1,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,,TRUE
998913,Krisha,Arondel,10,Georgia,Science,associate,Johnathan,none,Other,978-737-2030,$35000 to $49999,3,,car,180,180,0,TRUE,Boys & Girls Club,english,english,,,,,TRUE,,W,Meeting,
99246806,Job,Moseby,14,,Office,none,Rafferty,none,,978-119-5551,$75000 to $99999,0,,car,180,180,0,,,english,english,,,TRUE,,,,P,Exceeding,
99535964,Carilyn,Aucott,14,Sherilyn,Sales,none,,,,978-570-5927,$50000 to $74999,3,,car,180,180,0,,,spanish,spanish,,,,,,,,Not_Meeting,TRUE
42832425,Honey,Oxby,7,,Office,masters,Gradey,associate,Natural Resources,978-255-5689,$75000 to $99999,2,,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,
33771696,Thalia,Matej,11,Cody,Arts,none,,,,978-053-0359,$35000 to $49999,3,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,NI,Not_Meeting,
37316565,Pattin,Simononsky,14,Dianne,Service,none,Talbot,bachelor's,Office,978-838-0405,$50000 to $74999,1,,car,67,180,0,,,spanish,english,,,,,,,LEP,Partially_Meeting,
74822785,Cayla,Hyndes,12,Matti,Management,none,Loydie,associate,,978-185-1304,$20000 to $24999,2,0,bike,180,180,0,,,english,english,,,TRUE,,,,NI,,
63478829,Janeczka,Edelston,6,,Office,masters,,,,978-043-5712,$25000 to $34999,0,,car,85,180,0,,,english,english,,,,,,,,,
68131897,Mavis,Campo,6,Berna,Management,bachelor's,Morten,associate,Office,978-885-7588,$75000 to $99999,3,,walk,180,180,0,,,english,english,,,,,,,,Not_Meeting,
81719298,Marchall,Prince,11,Sibel,Arts,none,Randal,associate,Management,978-574-3891,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,
68895648,Paulie,Rubie,8,Cordy,Maintenance,none,Portie,associate,Office,978-332-8764,$100000 to $149999,2,0,car,,180,0,,,english,english,,,,,TRUE,,PRG,Partially_Meeting,
12071943,Joly,Senyard,11,Margette,Other,none,Pincas,,Sales,978-262-8110,$35000 to $49999,2,,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,
27531655,Rosa,Calway,11,Lucretia,Transportation,associate,,,,978-748-0847,$75000 to $99999,1,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,W,Meeting,
14398649,Fons,Claussen,6,Linn,Business,none,Emery,associate,Office,978-068-7053,$10000 to $14999,0,3,car,180,180,0,,,,english,,,,,,,,Partially_Meeting,
524657,Shayne,Sallings,14,Maud,,none,,,,978-090-9712,$150000 or more,0,,car,180,180,0,,,,english,,,,TRUE,TRUE,,P,Meeting,TRUE
66280751,Homer,Franz-Schoninger,13,Cherin,Arts,associate,Edan,none,Sales,978-838-1800,$50000 to $74999,4,,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,
22329287,Birdie,Redish,5,Sayre,Sales,none,Peterus,associate,Office,978-224-7622,,0,,car,173,180,0,,,english,english,,,,,,,,Partially_Meeting,TRUE
86174206,Malorie,Nilles,7,Hermina,Management,associate,Stafford,trade,Sales,978-146-6629,$100000 to $149999,0,3,car,180,180,0,,,english,english,,,,,,,NI,Meeting,TRUE
12183094,Durante,Schultheiss,14,Shoshanna,Office,associate,Andris,,Business,978-191-8119,$50000 to $74999,2,,walk,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,
82125779,Milena,Scarrott,14,Nicol,,associate,Andrey,,,978-908-1002,$20000 to $24999,4,,bike,180,180,0,,,,english,,,TRUE,,TRUE,,P,Not_Meeting,TRUE
19741719,Garrott,Blatherwick,17,Nettle,Office,associate,,,,978-535-4659,$75000 to $99999,0,,car,180,180,0,,,,english,,,,,,,,Exceeding,
53747895,Melinde,Rosell,6,Jerrylee,Sales,none,,,,978-358-1033,$150000 or more,0,,walk,180,180,0,,,english,english,,,,,,,,Meeting,
42780041,Angie,Elgood,17,Dorothy,Science,associate,Callean,none,Business,978-608-6528,$150000 or more,1,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,
7663123,Kelci,Goede,15,Luisa,Office,associate,,,,978-106-2855,$50000 to $74999,2,,bike,180,180,0,,,english,english,,TRUE,,,,,F,,
46095330,Mallorie,Baildon,17,Rey,Other,none,,,,978-298-0077,$75000 to $99999,2,0,car,180,180,0,,,english,english,,,,,TRUE,,A,Partially_Meeting,TRUE
94376046,Dene,Phillis,16,Karalee,Construction,associate,,,,978-341-7745,$100000 to $149999,3,,walk,180,180,0,,,english,spanish,,,,,,,P,,
72265980,Alair,Barbara,9,Caryl,Management,,,,,978-296-4930,$20000 to $24999,0,2,car,96,180,1,,,,english,,,,,,,P,,
11672371,Roderigo,Heikkinen,16,De,Office,none,Tan,associate,,978-277-3173,$50000 to $74999,1,,car,180,180,0,,,english,english,,,,,,,NI,Partially_Meeting,
13442807,Conn,Persence,18,Ebba,Office,associate,Saul,none,Business,978-924-9163,$150000 or more,3,,car,180,180,0,,,english,english,,,TRUE,,,,P,Exceeding,
80010786,Almeria,Narey,13,Meggi,Other,none,Fran,none,Science,978-989-8288,$50000 to $74999,0,,car,180,180,0,,,english,spanish,,,TRUE,,,,A,Exceeding,
43232330,Prisca,Churchill,5,Afton,,,Arie,,Science,978-316-7398,$75000 to $99999,1,,car,180,180,0,,,english,english,,,,,TRUE,,,Meeting,
6222817,Bonnibelle,Allonby,11,Christy,Service,associate,Jere,bachelor's,Office,978-785-2900,$50000 to $74999,2,2,car,180,180,0,,,english,english,,,,,TRUE,,NI,Not_Meeting,
36346081,Annaliese,Atheis,12,Madella,,trade,,,,978-858-8278,$35000 to $49999,3,,car,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,TRUE
75108611,Tony,Cordell,10,Bidget,Other,associate,,,,978-213-0698,$100000 to $149999,4,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,TRUE
25509969,Connie,Duxfield,8,Margaretta,Maintenance,associate,,,,978-850-0547,$50000 to $74999,4,,car,180,180,0,TRUE,Boys & Girls Club,english,english,,,TRUE,,,,NI,Not_Meeting,TRUE
30076940,Valene,Antoniewski,13,Gwynne,Office,trade,Ugo,associate,,978-897-0073,$150000 or more,3,2,car,180,180,0,,,english,english,,,,,TRUE,,W,Meeting,TRUE
63382626,Sid,Mahmood,18,Gayleen,Science,associate,Edsel,none,Business,978-770-2738,$75000 to $99999,2,,car,130,180,0,,,english,english,,,,,,,P,Meeting,
54605466,Shawn,Jarrett,17,Rozella,Sales,trade,Salim,associate,Management,978-455-8199,$50000 to $74999,1,1,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,
21072718,Randal,Humburton,17,Mommy,Office,associate,Donall,none,,978-164-3049,$25000 to $34999,0,,car,180,180,0,,,english,english,,,,,TRUE,,A,Partially_Meeting,
99056885,Stillmann,Wyldbore,5,Jaimie,Production,none,Mord,none,Service,978-215-3072,$75000 to $99999,2,,car,,180,0,,,english,english,,,,,,,,Meeting,
61971083,Chandra,Pietrowicz,15,Joannes,Sales,associate,Ariel,none,,978-151-4830,$150000 or more,3,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Not_Meeting,TRUE
6060780,Chrystel,Abernethy,8,Hanny,,none,Cesare,,,978-403-0297,$100000 to $149999,2,,car,180,180,0,,,english,english,,,,,TRUE,,A,Exceeding,
66642866,Mari,Waycott,10,Jemima,,associate,Bruno,,Production,978-257-6089,$100000 to $149999,2,,car,180,180,0,,,english,spanish,,,,,,,P,Not_Meeting,
24562490,Eleanor,Shelf,10,Ellette,,associate,,,,978-970-9001,$50000 to $74999,4,,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,TRUE
44907037,Marleen,McGahy,11,Quintana,Business,none,Isaiah,trade,Office,978-920-6452,$25000 to $34999,0,0,car,180,180,0,,,,english,,,,,TRUE,,,,
3845646,Coretta,Anderer,5,Maia,Arts,bachelor's,Dalis,none,Service,978-971-5740,$75000 to $99999,2,,car,180,180,1,,,english,english,,,,TRUE,,,,Not_Meeting,
88809590,Ronny,Van Dalen,9,Amalee,Service,associate,Nil,none,Office,978-207-2675,$100000 to $149999,0,,car,180,180,0,,,english,spanish,,,TRUE,,,,NI,Partially_Meeting,
25259497,Felicio,Jeandel,6,Emmeline,Management,masters,Filberto,none,,978-117-1585,$75000 to $99999,3,,walk,180,180,0,,,english,english,,,TRUE,,,,,Not_Meeting,
78362440,Janie,Grigorey,14,Lenka,Management,associate,Alvan,bachelor's,,978-570-5586,$50000 to $74999,2,,car,180,180,0,,,spanish,spanish,,,TRUE,,TRUE,,W,Partially_Meeting,
59433646,Randell,Mokes,7,Estel,Transportation,associate,Demetrius,masters,Office,978-604-4375,$10000 to $14999,1,,car,180,180,0,,,english,spanish,,,,,TRUE,,PRG,Meeting,
22356069,Kelly,Landa,12,Jaclyn,Sales,,Webster,none,Sales,978-300-7876,$100000 to $149999,3,,car,180,180,0,,,english,spanish,,,,,,,W,Partially_Meeting,
77208552,Aleksandr,Zanazzi,6,Nedi,Office,associate,Egbert,associate,Business,978-846-5752,$100000 to $149999,0,,walk,180,180,0,,,english,english,,,,,,,,Not_Meeting,
23093077,Morie,Yousef,18,,,none,Thebault,,Business,978-884-2912,$100000 to $149999,4,,car,180,180,0,,,english,english,,,,,,,NI,Partially_Meeting,
18018413,Kristoffer,Chessor,10,Jeannie,Transportation,associate,Gabriel,none,Arts,978-780-4468,$20000 to $24999,1,0,walk,180,180,0,,,english,english,,,,,,,P,Not_Meeting,TRUE
64703776,Alard,Rosenblatt,16,Evey,,trade,Ricoriki,,Management,978-807-4761,$20000 to $24999,1,1,car,180,180,0,,,english,english,,,,,TRUE,,NI,Not_Meeting,
37135584,Brockie,Beasley,5,Harrie,Management,none,,,,978-412-0933,$50000 to $74999,4,,car,119,180,0,,,english,english,TRUE,,,,TRUE,,,Exceeding,
29614839,Michelle,Harsnipe,11,Merrielle,Science,none,Sal,none,Service,978-186-4741,$75000 to $99999,0,,car,180,180,0,,,spanish,english,,,,,,,P,,TRUE
67041166,Robert,Rutt,6,Ginnifer,Arts,,,,,978-502-9105,$100000 to $149999,4,0,walk,180,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,
87556246,Bernardo,Shepheard,9,Shanie,Other,associate,Alan,none,Maintenance,978-940-8847,$25000 to $34999,3,,car,180,180,0,,,spanish,spanish,,,TRUE,,,,W,Not_Meeting,
37053571,Sarajane,Bromley,12,Cindelyn,Service,associate,Ernest,none,Construction,978-833-5126,$25000 to $34999,4,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Partially_Meeting,TRUE
18879577,Kristien,Micklewicz,9,Jennette,Maintenance,none,Dev,trade,,978-565-3290,$100000 to $149999,2,,car,180,180,0,,,english,english,,TRUE,,,,,P,,
10908420,Gert,Maccaig,8,Britt,,none,Lesley,,Service,978-267-9376,$100000 to $149999,0,,car,180,180,0,,,,english,,,,,,,P,Exceeding,
61196552,Arther,Edmands,16,Cristi,,associate,,,,978-405-7110,$50000 to $74999,1,,car,60,180,0,,,spanish,english,,,,,,,P,Meeting,
47263402,Georgette,Jancar,16,Valencia,Business,associate,,,,978-685-6184,$100000 to $149999,2,,car,180,180,0,,,,english,,,TRUE,,TRUE,,PRG,,
90759267,Emmalynne,Sissland,6,Shaylynn,Science,associate,Caddric,associate,Sales,978-693-2627,$75000 to $99999,3,,car,180,180,0,,,english,english,,,,TRUE,,,,Exceeding,
36393850,Jaime,Regelous,9,Bibbye,,none,Skipp,,,978-098-4549,$35000 to $49999,3,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,NI,Meeting,
93554174,Xerxes,Osgar,7,Michaela,Service,associate,Samuele,none,Natural Resources,978-715-7393,$100000 to $149999,3,1,car,180,180,0,,,spanish,english,,,,,,,PRG,Not_Meeting,
66010077,Matthieu,O'Lahy,5,Faun,Other,none,,,,978-916-1325,$50000 to $74999,0,2,bike,180,180,0,TRUE,Little Sprouts,spanish,spanish,TRUE,,,,TRUE,,,Partially_Meeting,
1070075,Daryl,Prys,7,Mari,Science,none,Salomone,none,,978-528-3323,$75000 to $99999,1,,car,180,180,0,,,english,english,,,TRUE,,,,P,Not_Meeting,
61002012,Jade,Charters,11,Eachelle,,associate,Alphard,,Production,978-652-8963,$50000 to $74999,1,,car,119,180,0,,,spanish,english,,,TRUE,,TRUE,,,,
83397055,Misti,Minister,11,Cristin,Business,none,Allie,associate,Maintenance,978-726-0544,$75000 to $99999,2,,walk,85,180,0,,,english,english,,,TRUE,,,,,Partially_Meeting,TRUE
5830845,Ardelle,Wehden,5,Talyah,Transportation,associate,,,,978-159-9264,$100000 to $149999,0,,car,180,180,0,,,,english,TRUE,,,,TRUE,,,Partially_Meeting,
10914634,Pietra,McKomb,17,Daniele,Management,associate,Halsy,associate,Business,978-583-9555,$75000 to $99999,1,,car,180,180,0,,,english,english,,,TRUE,,,,NI,Not_Meeting,
61432766,Urbanus,Epine,13,Susanna,Science,none,,,,978-533-2648,$75000 to $99999,4,,car,180,180,0,,,,english,,,,,TRUE,,NI,Exceeding,
95307261,Sheffie,Byne,16,Vyky,Office,none,,,,978-128-7598,$50000 to $74999,4,,walk,89,180,0,TRUE,Wood School,english,english,,,,,TRUE,,P,Not_Meeting,
54935168,Laural,Winspurr,11,Lorry,Office,none,,,,978-108-2943,$150000 or more,0,,walk,180,180,0,,,spanish,english,,,,,,,NI,Exceeding,
79236646,Tommie,Coghlan,18,Denny,,associate,Giffer,,Service,978-909-8890,$10000 to $14999,0,3,car,180,180,0,,,english,english,,,,,,,P,Exceeding,TRUE
70090061,Ginger,Grigsby,8,Katleen,,none,Vick,bachelor's,Other,978-271-5911,,3,,car,144,180,0,,,english,english,TRUE,,,,TRUE,,NI,Meeting,TRUE
50747314,Moira,Masdon,9,Ray,Other,associate,Hugo,,Other,978-950-2784,$100000 to $149999,1,3,car,144,180,0,,,english,english,,,,,,,NI,Not_Meeting,
73692069,Karoly,Yellop,12,Collie,,associate,Grady,none,,978-638-2874,$50000 to $74999,3,,car,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,
36482545,Anabella,Toupe,10,Melonie,Production,masters,Creigh,none,Sales,978-439-8312,$50000 to $74999,4,,car,180,180,0,,,spanish,english,TRUE,,,,TRUE,,P,Exceeding,
78657400,Eloise,Woolacott,10,Adrea,Production,none,,,,978-542-0764,$20000 to $24999,4,,walk,180,180,0,,,spanish,english,,,,,,,P,Not_Meeting,
41801631,Giffer,Smartman,6,Kristy,,associate,Morgun,,Service,978-254-5231,$100000 to $149999,3,,bike,180,180,0,,,english,spanish,,,,,,,,Not_Meeting,
83395668,Joeann,Iacopo,10,Suzanna,Service,associate,Paulo,bachelor's,Production,978-248-5247,$50000 to $74999,3,,car,180,180,0,,,english,english,,,,,,,NI,Partially_Meeting,
97466003,Kaspar,Mcmanaman,6,Benedikta,Natural Resources,associate,Hewett,bachelor's,Office,978-622-7438,$75000 to $99999,0,,car,180,180,0,TRUE,YMCA,spanish,english,,,,,TRUE,,,Not_Meeting,
57974135,Hatti,Matusevich,17,Issy,Office,none,Nickolai,associate,Management,978-490-3002,$35000 to $49999,2,,car,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,
81524981,Loni,Di Gregorio,7,Amalee,Arts,associate,Thayne,associate,Other,978-020-7053,$100000 to $149999,4,,bike,180,180,0,,,,english,,,,,TRUE,,P,,TRUE
